"GeneName","jtk_adjp","jtk_q","jtk_lag","jtk_amp","jtk_per","paper_pval","paper_phase"
"kfl00998_0020_v1.1",7.46984885410435e-07,3.56154359362555e-06,11,1.71274697856488,24,7.46984885410435e-07,12
"kfl00009_0230_v1.1",0.00465710966178396,0.00717091409804508,14,24.7155902863409,24,0.00465710966178396,15
"kfl00703_g2_v1.1",0.00329165112182953,0.00521628718977796,19,0.997912530008451,24,0.00329165112182953,20
"kfl00481_0090_v1.1",7.5295658104804e-12,2.1824880899705e-10,10,17.9546640695426,24,7.5295658104804e-12,11
"kfl00225_0180_v1.1",0.000188768682916632,0.000401441407162037,8,4.41762072661541,24,0.000188768682916632,9
"kfl00020_0580_v1.1",0.00521707442043448,0.00795793590912067,19,3.79875638512842,24,0.00521707442043448,20
"kfl00193_0040_v1.1",0.00016344059424198,0.000354581987292154,19,220.719128429381,24,0.00016344059424198,20
"kfl00006_0120_v1.1",8.1051329213735e-06,2.68862978723306e-05,13,2.14168933928025,24,8.1051329213735e-06,14
"kfl00191_0040_v1.1",0.000743430919571751,0.00135535077535473,17,54.3936250306628,24,0.000743430919571751,18
"kfl00050_g18_v1.1",1.26731419882749e-08,1.14724283854819e-07,13,5.38859934525189,24,1.26731419882749e-08,14
"kfl00592_0030_v1.1",1.88156846482344e-05,5.51481588450196e-05,15,30.460895225551,24,1.88156846482344e-05,16
"kfl00441_0050_v1.1",2.23892942547126e-07,1.289255540226e-06,13,2.8399883895615,24,2.23892942547126e-07,14
"kfl00282_0110_v1.1",2.21645700560115e-05,6.33468560643249e-05,4,8.42966764863688,24,2.21645700560115e-05,5
"kfl00196_g12_v1.1",2.21645700560115e-05,6.33468560643249e-05,9,10.5675063955138,24,2.21645700560115e-05,10
"kfl00149_0100_v1.1",4.91680755137136e-05,0.000125767639911828,6,25.3011615374116,24,4.91680755137136e-05,7
"kfl00447_0080_v1.1",2.21645700560115e-05,6.33468560643249e-05,15,12.3749713909072,24,2.21645700560115e-05,16
"kfl00992_0030_v1.1",0.000122037809271663,0.00027392626660419,22,10.8723158326943,24,0.000122037809271663,23
"kfl00083_0210_v1.1",2.21645700560115e-05,6.33468560643249e-05,15,4.02541547752329,24,2.21645700560115e-05,16
"kfl00248_0080_v1.1",0.0409376124012707,0.0533591752604607,13,2.43082921629702,24,0.0409376124012707,14
"kfl00237_0050_v1.1",1.4745167564186e-07,8.99783555106044e-07,20,848.924281199384,24,1.4745167564186e-07,21
"kfl00048_0260_v1.1",9.62970351485882e-08,6.2798791228863e-07,22,47.7421036902683,24,9.62970351485882e-08,23
"kfl00159_0080_v1.1",0.00521707442043448,0.00795793590912067,15,0.593733211051247,24,0.00521707442043448,16
"kfl00819_0015_v1.1",6.23483699434068e-08,4.33562078879815e-07,12,19.5419720262229,24,6.23483699434068e-08,13
"kfl00561_g4_v1.1",0.00292579567385745,0.00468142837518222,15,5.62843483246136,24,0.00292579567385745,16
"kfl00070_0020_v1.1",6.23483699434068e-08,4.33562078879815e-07,20,4.76584512291778,24,6.23483699434068e-08,21
"kfl00076_0350_v1.1",1.34974262245945e-05,4.15820044497089e-05,12,0.291011177307197,24,1.34974262245945e-05,13
"kfl00012_0260_v1.1",0.00016344059424198,0.000354581987292154,16,13.0394254309485,24,0.00016344059424198,17
