"GeneName","jtk_adjp","jtk_q","jtk_lag","jtk_amp","jtk_per","paper_pval","paper_phase"
"LOC_Os07g05880",9.62000962000962e-06,0.00096809104873621,20,537.082955650242,24,9.62e-06,24
"LOC_Os12g30824",9.62000962000962e-06,0.00096809104873621,16,534.714147933267,24,9.62e-06,20
"LOC_Os02g02470",9.62000962000962e-06,0.00096809104873621,22,520.35988027518,24,9.62e-06,2
"LOC_Os05g38860",9.62000962000962e-06,0.00096809104873621,14,520.183103579884,24,9.62e-06,18
"LOC_Os01g45830",9.62000962000962e-06,0.00096809104873621,6,519.193154086223,24,9.62e-06,10
"LOC_Os02g52210",9.62000962000962e-06,0.00096809104873621,20,504.414622359424,24,9.62e-06,24
"LOC_Os05g48410",9.62000962000962e-06,0.00096809104873621,12,496.353605053897,24,9.62e-06,16
"LOC_Os03g50960",9.62000962000962e-06,0.00096809104873621,6,450.692184658776,24,9.62e-06,10
"LOC_Os04g33610",9.62000962000962e-06,0.00096809104873621,8,490.802816821583,24,9.62e-06,12
"LOC_Os04g40300",9.62000962000962e-06,0.00096809104873621,18,480.372991799081,24,9.62e-06,22
"LOC_Os03g07430",9.62000962000962e-06,0.00096809104873621,8,405.914647740138,24,9.62e-06,12
"LOC_Os12g44170",9.62000962000962e-06,0.00096809104873621,4,399.055711962628,24,9.62e-06,8
"LOC_Os02g02340",9.62000962000962e-06,0.00096809104873621,20,394.318096528678,24,9.62e-06,24
"LOC_Os02g03730",9.62000962000962e-06,0.00096809104873621,8,392.302842202297,24,9.62e-06,12
"LOC_Os09g36240",9.62000962000962e-06,0.00096809104873621,2,368.314244650543,24,9.62e-06,6
"LOC_Os07g47090",9.62000962000962e-06,0.00096809104873621,20,361.366920525385,24,9.62e-06,24
"LOC_Os07g12530",9.62000962000962e-06,0.00096809104873621,2,324.80949993804,24,9.62e-06,6
"LOC_Os08g15030",9.62000962000962e-06,0.00096809104873621,10,320.991123319633,24,9.62e-06,14
"LOC_Os05g45220",9.62000962000962e-06,0.00096809104873621,14,320.460793233743,24,9.62e-06,18
"LOC_Os10g14870",9.62000962000962e-06,0.00096809104873621,2,317.049003014518,24,9.62e-06,6
"LOC_Os01g57968",9.62000962000962e-06,0.00096809104873621,8,311.798735164208,24,9.62e-06,12
"LOC_Os08g08500",9.62000962000962e-06,0.00096809104873621,0,310.207744906538,24,9.62e-06,4
"LOC_Os11g07020",9.62000962000962e-06,0.00096809104873621,2,304.038238240686,24,9.62e-06,6
"LOC_Os01g66180",9.62000962000962e-06,0.00096809104873621,14,293.997321947837,24,9.62e-06,18
"LOC_Os08g44530",9.62000962000962e-06,0.00096809104873621,10,291.593158891802,24,9.62e-06,14
"LOC_Os01g52130",9.62000962000962e-06,0.00096809104873621,16,272.78411851224,24,9.62e-06,20
"LOC_Os10g36690",9.62000962000962e-06,0.00096809104873621,10,263.839217730231,24,9.62e-06,14
"LOC_Os02g56510",9.62000962000962e-06,0.00096809104873621,2,263.609408026345,24,9.62e-06,6
"LOC_Os02g57790",9.62000962000962e-06,0.00096809104873621,20,259.207668313459,24,9.62e-06,24
"LOC_Os08g07330",9.62000962000962e-06,0.00096809104873621,20,252.118922832064,24,9.62e-06,24
"LOC_Os01g58150",9.62000962000962e-06,0.00096809104873621,8,240.2218512386,24,9.62e-06,12
"LOC_Os01g21420",9.62000962000962e-06,0.00096809104873621,22,239.14351339729,24,9.62e-06,2
"LOC_Os12g15400",9.62000962000962e-06,0.00096809104873621,8,224.665502052496,24,9.62e-06,12
"LOC_Os06g46950",9.62000962000962e-06,0.00096809104873621,10,223.233610820593,24,9.62e-06,14
"LOC_Os12g04240",9.62000962000962e-06,0.00096809104873621,6,222.915412769059,24,9.62e-06,10
"LOC_Os12g43600",9.62000962000962e-06,0.00096809104873621,12,216.604484746969,24,9.62e-06,16
"LOC_Os12g22760",9.62000962000962e-06,0.00096809104873621,18,215.685245931427,24,9.62e-06,22
"LOC_Os08g02120",9.62000962000962e-06,0.00096809104873621,8,185.385720357583,24,9.62e-06,12
"LOC_Os11g20689",9.62000962000962e-06,0.00096809104873621,10,174.301821562484,24,9.62e-06,14
"LOC_Os05g43770",9.62000962000962e-06,0.00096809104873621,14,173.824524485183,24,9.62e-06,18
"LOC_Os03g11734",9.62000962000962e-06,0.00096809104873621,2,170.518800283136,24,9.62e-06,6
"LOC_Os08g17060",9.62000962000962e-06,0.00096809104873621,10,169.953114858187,24,9.62e-06,14
"LOC_Os03g25450",9.62000962000962e-06,0.00096809104873621,10,165.498342136711,24,9.62e-06,14
