"GeneName","jtk_adjp","jtk_q","jtk_lag","jtk_amp","jtk_per","paper_pval","paper_phase"
"Popu|evm.model.contig_2126.16",2.60702153235381e-05,5.65628053608049e-05,10,5.14418419081794,24,2.60702153235381e-05,11
"Popu|evm.model.contig_2076.7",8.1051329213735e-06,1.9693686001948e-05,17,27.3453011369139,24,8.1051329213735e-06,18
"Popu|evm.model.contig_4491.2",7.46984885410435e-07,2.38188402819142e-06,9,350.659119569503,24,7.46984885410435e-07,10
"Popu|evm.model.contig_3444.3",1.4745167564186e-07,5.74732912082733e-07,3,12.1370196105302,24,1.4745167564186e-07,4
"Popu|evm.model.contig_3495.2",3.77338230319034e-09,2.50469147105332e-08,5,278.184435305402,24,3.77338230319034e-09,6
"Popu|evm.model.contig_4432.22",0.824037087023099,0.884742875363783,20,2.37860616988805,24,NA,NA
"Popu|evm.model.contig_597.3",2.02165598749897e-08,1.04795247547869e-07,15,6.88199596860631,24,2.02165598749897e-08,16
"Popu|evm.model.contig_496.5",1.09918735115012e-06,3.33696688301989e-06,11,6.63975724730233,24,1.09918735115012e-06,12
"Popu|evm.model.contig_2303.3",1.34974262245945e-05,3.13291384814953e-05,19,0.544716642872054,24,1.34974262245945e-05,20
"Popu|evm.model.contig_3384.3",1.36443047862213e-09,1.08897253973364e-08,17,11.6511669707443,24,1.36443047862213e-09,18
"Popu|evm.model.contig_3597.6",1.16333505102086e-10,1.49505279320493e-09,18,8.14540564203767,24,1.16333505102086e-10,19
"Popu|evm.model.contig_4489.5",8.1051329213735e-06,1.9693686001948e-05,14,33.5161936896312,24,8.1051329213735e-06,15
"Popu|evm.model.contig_2247.1",0.163076061059818,0.187394216715646,15,8.72869568885055,24,NA,NA
"Popu|evm.model.contig_711.2",0.824037087023099,0.884742875363783,15,2.4237781380403,24,NA,NA
"Popu|evm.model.contig_2468.6",0.00109522072928067,0.00171755375576276,7,21.0231199435042,24,0.00109522072928067,8
"Popu|evm.model.contig_2347.1",0.0492609964653972,0.0601281621247338,20,4.87056990419585,24,0.0492609964653972,21
"Popu|evm.model.contig_435.11",6.14058336653434e-07,2.00328439512444e-06,8,40.9295926460854,24,6.14058336653434e-07,9
"Popu|evm.model.contig_693.2",0.00906164990753791,0.012289442600496,19,16.2467413347705,24,0.00906164990753791,20
"Popu|evm.model.contig_2165.7",5.00023404014991e-08,2.26247935056277e-07,16,31.8832131190554,24,5.00023404014991e-08,17
"Popu|evm.model.contig_481.13",5.72292595476361e-06,1.43832987522878e-05,18,14.3465928377565,24,5.72292595476361e-06,19
"Popu|evm.model.contig_2036.10",2.60702153235381e-05,5.65628053608049e-05,20,26.1521730479931,24,2.60702153235381e-05,21
"Popu|evm.model.contig_2090.17",4.82785491997089e-11,7.28707182573467e-10,16,52.2820771008091,24,4.82785491997089e-11,17
