"GeneName","jtk_adjp","jtk_q","jtk_lag","jtk_amp","jtk_per","paper_pval","paper_phase"
"Pp1s158_45V6.1",0.00230398116173682,0.00651321268876275,9,1.51269062001516,24,0.00230398116173682,10
"Pp1s135_56V6.1",0.0645868413796852,0.114320474933175,13,0.406643172785727,24,NA,NA
"Pp1s32_197V6.1",0.000743430919571751,0.00252129286151905,17,3.75288200891954,24,0.000743430919571751,18
"Pp1s127_68V6.1",1,1,10,0.286627267468575,24,NA,NA
"Pp1s49_258V6.1",0.000499239948143525,0.00182462551009828,6,0.816294667378847,24,0.000499239948143525,7
"Pp1s74_56V6.1",8.1051329213735e-06,6.18258729018444e-05,15,3.7983215993108,24,8.1051329213735e-06,16
"Pp1s215_26V6.1",1,1,14,11.4157875299324,24,NA,NA
"Pp1s313_23V6.1",1,1,16,0.0498660507339946,24,NA,NA
"Pp1s299_43V6.1",1,1,10,0.498615790083881,24,NA,NA
"Pp1s309_84V6.1",0.0138388712938145,0.0301039833092691,16,3.75141862138384,24,0.0138388712938145,17
"Pp1s112_142V6.1",0.000217736903592499,0.000915240346676634,13,3.2133043204412,24,0.000217736903592499,14
"Pp1s247_21V6.1",1,1,22,1.29038599476998,24,NA,NA
"Pp1s37_311V6.1",0.0915442827747501,0.155097545457562,22,0.909195334573367,24,NA,NA
"Pp1s32_210V6.1",9.06975779783577e-07,1.05835305903091e-05,14,5.909076618511,24,9.06975779783577e-07,15
"Pp1s1_377V6.1",0.00016344059424198,0.000717942380052249,11,1.27734427215416,24,0.00016344059424198,12
"Pp1s146_35V6.1",6.69426957420012e-05,0.000345565991114665,15,3.9936918300533,24,6.69426957420012e-05,16
"Pp1s152_92V6.1",1,1,10,0.229745917373887,24,NA,NA
"Pp1s301_53V6.1",0.000122037809271663,0.000563653228036823,14,2.49618189142262,24,0.000122037809271663,15
"Pp1s430_26V6.1",0.640044765419912,0.84828462613745,7,0.652971091367867,24,NA,NA
"Pp1s270_27V6.1",0.0188159097142957,0.0392675060515376,15,4.20848352105524,24,0.0188159097142957,16
